Finnish;English;Hungarian
harras (toive, katolilainen, uskovainen);devout, pious (hope, Catholic, believer);áhítatos (kívánság, katolikus, hívő)
ikivanha (puu, mökki, perinne);ancient (tree, cabin, tradition);ősi (fa, kunyhó, hagyomány)
lupaava (alku, oppilas, merkki);promising, auspicious (start, pupil, sign);ígéretes (kezdet, tanuló, jel)
kotoinen (tunnelma, tuotanto);homely, domestic (atmosphere, production);otthoni, hazai (hangulat, termelés)
hajanainen (lähde, asutus, kysyntä);scattered, diffuse (source, settlement, demand);szórványos (forrás, település, kereslet)
samantapainen (työkalu, käsitys, ehdotus);similar (tool, idea, proposal);hasonló (eszköz, elképzelés, javaslat)
(5-) kertainen (riski, ero, kasvu);(5-) fold (risk, difference, increase);ötszörös (kockázat, különbség, növekedés)
laajamittainen (tutkimus, käyttöönotto);large-scale (study, deployment);nagyszabású (kutatás, bevezetés)
naispuolinen (urheilija, näyttelijä, myyjä);female (athlete, actor, salesperson);női (sportoló, színész, értékesítő)
(maineensa, nimensä) veroinen (urheilija);(athlete) worthy of (his / her reputation, name);(sportoló) méltó a (hírnevére, nevére)
täsmällinen (kuvaus, raportointi, osoite);precise, exact (description, reportage, address);pontos, precíz (leírás, jelentés, cím)
perusteeton (vaatimus, syytös, huhu);unfounded (claim, accusation, rumor);alaptalan (igény, vád, pletyka)
tehoton (lääke, kielto, ratkaisu);ineffective (drug, ban, solution);hatástalan (gyógyszer, tilalom, megoldás)
vasemmistolainen (poliitikko, ideologia);leftist, left-wing (politician, ideology);baloldali (politikus, ideológia)
moninainen (tarjonta, joukko, syrjintä);manifold, diverse (supply, group, discrimination);sokféle, változatos (kínálat, csoport, diszkrimináció)
parikymppinen (opiskelija, mies, malli);twenty-something (student, man, model);huszonéves (diák, férfi, modell)
passiivinen (sivustakatsoja, opiskelija, rooli);passive (spectator, student, role);passzív (néző, diák, szerep)
edellä mainittu (ehdotus, aihe);previously mentioned (proposal, topic);előzőleg említett (javaslat, téma)
lempeä (äiti, luonne, katse);gentle (mother, character, look);enyhe, szelíd (anya, jellem, tekintet)
(1600-) kuutioinen (moottori, auto);(a 1600-) cubic (engine, car);(1600 cm³-es) (motor, autó)
laiska (oppilas, työntekijä, hevonen);lazy (pupil, employee, horse);lusták (tanuló, munkavállaló, ló)
(kolmion, neliön) muotoinen (rasia, peili);(triangle, square) shaped (box, mirror);(háromszög, négyzet) alakú (doboz, tükör)
viisikymppinen (mies, puoliso, yrittäjä);(a man, partner, entrepreneur) in their fifties;ötvenes (férfi, társ, vállalkozó)
itämainen (matto, kulttuuri, tanssi);Oriental (carpet, culture, dance);keleti (szőnyeg, kultúra, tánc)
jäinen (viima, katse, pinta);icy (wind, gaze, surface);jeges (szél, tekintet, felület)
kiltti (lapsi, poika, mies);good, kind (child, boy, man);jó, kedves (gyerek, fiú, férfi)
intiimi (keskustelu, suhde, seikka);intimate (conversation, relationship, detail);intim (beszélgetés, kapcsolat, részlet)
hämeenlinnalainen (julkkis, tapahtuma);(a celebrity, event) from Hämeenlinna;Hämeenlinnai (híresség, esemény)
vireä (keskustelu, liikemies);animate, lively (discussion, businessman);élénk (beszélgetés, üzletember)
yleishyödyllinen (järjestö);common-good, non-profit (organization);közhasznú (szervezet)
juridinen (järjestelmä, päätös, käsite);legal, judicial (system, decision, concept);jogi (rendszer, döntés, fogalom)
juutalainen (kalenteri, juhlapyhä, yhteisö);Jewish (calendar, holy day, community);zsidó (naptár, ünnep, közösség)
aluepoliittinen (väline, kumppanuus);regional political (tool, partnership);regionális politikai (eszköz, partnerség)
huolellinen (ihminen, tarkastus, käsittely);careful, thorough (person, inspection, handling);gondos, alapos (ember, ellenőrzés, kezelés)
tasapuolinen (kohtelu, ruokavalio);equal (treatment), balanced (diet);egyenlő, kiegyensúlyozott (kezelés, étrend)
käytännöllinen (keino, väline, hyöty);practical, functional (way, instrument, utility);praktikus, funkcionális (mód, eszköz, haszon)
liika (vesi, testosteroni);excess (water, testosterone);túlzott (víz, tesztoszteron)
vauras (kaupunki, alue, yhteiskunta);prosperous (city, area, society);jómódú (város, terület, társadalom)
olemassaoleva (tuki, velvoite, rakennus);already existing (aid, obligation, building);már meglévő (támogatás, kötelezettség, épület)
kansalainen (this is a noun, not an adjective);citizen;állampolgár
taktinen (liike, vetäytyminen, liivi);tactical (maneuver, retreat, vest);taktikai (mozdulat, visszavonulás, mellény)
(kauniin, tasaisen) värinen (iho);(beautiful, evenly) colored (skin);(szép, egyenletes) színű (bőr)
ideologinen (este, kulmakivi, fanaattisuus);ideological (barrier, foundation, fanaticism);ideológiai (akadály, alap, fanatizmus)
juhlava (tunnelma, ilta, ilmoitus);festive (atmosphere, evening, announcement);ünnepi (hangulat, este, bejelentés)
latvialainen (kitaristi, kylä, herkku);Latvian (guitarist, village, delicacy);lett (gitáros, falu, finomság)
abstrakti (taide, päättely);abstract (art, reasoning);absztrakt (művészet, érvelés)
näennäinen (haavoittuvuus, ristiriita);apparent (vulnerability, discrepancy);látszólagos (sebezhetőség, eltérés)
haikea (tunne, tunnelma, laulu);wistful, sad (feeling, atmosphere, song);bús, mélabús (érzés, hangulat, dal)
langaton (kaiutin, yhteys, siirto);wireless (speaker, connection, transmission);vezeték nélküli (hangszóró, kapcsolat, átvitel)
asiantunteva (apu, käyttäjä, henkilökunta);expert, informed (help, user, staff);szakértő, tájékozott (segítség, felhasználó, személyzet)
ekaluokkalainen (tyttö, poika, oppilas);first-grader (girl, boy, pupil);első osztályos (lány, fiú, tanuló)
humalainen (mies, merimies, hölmö);drunken (man, sailor, fool);részeg (férfi, tengerész, bolond)
ansiokas (aloite, mietintö);commendable, meritorious (initiative, report);érdemes, dícséretes (kezdeményezés, jelentés)
johdonmukainen (työ, ajattelu, kehys);consistent (work, thinking, framework);következetes (munka, gondolkodás, keret)
maaginen (kyky, luku, tarina);magical (ability, number, story);varázslatos (képesség, szám, történet)
sodanjälkeinen (sukupolvi, tilanne, kausi);post-war (generation, situation, period);háború utáni (generáció, helyzet, időszak)
omakohtainen (tieto, kokemus);personal, first-hand (knowledge, experience);személyes, saját tapasztalat (tudás, élmény)
tuhti (aamiainen, ateria, tyttö);hefty, hearty (breakfast, meal, girl);tömör, kiadós (reggeli, étkezés, lány)
ukrainalainen (lääkäri, sairaala, poika);Ukrainian (doctor, hospital, boy);ukrán (orvos, kórház, fiú)
laimea (liuos, mehu, mielenkiinto);dilute (solution, juice), lukewarm (interest);híg (oldat, lé, érdeklődés)
pietarilainen (kirkko, mies, ruokalaji);(a church, man, dish) from St. Petersburg;Szentpétervári (templom, férfi, étel)
lihava (kokki, rotta, saalis);fat (cook, rat, prey);kövér (séf, patkány, zsákmány)
kolmipäiväinen (juhla, tapahtuma);three-day (celebration, event);háromnapos (ünnep, esemény)
rajaton (budjetti, vapaus, voima);unlimited (budget, freedom, power);végtelen (költségvetés, szabadság, erő)
vilpitön (mies, keskustelu, halu);sincere (man, conversation, desire);őszinte (férfi, beszélgetés, vágy)
irakilainen (sotilas, lääkäri, kaupunki);Iraqi (soldier, doctor, city);iraki (katona, orvos, város)
jättimäinen (askel, ääliö, vika);giant (step, douche, flaw);óriási (lépés, hülye, hiba)
meneillään oleva (hanke, muutos, kehitys);ongoing (project, change, development);folyamatban lévő (projekt, változás, fejlődés)
kymmenvuotias (lapsi, oppilas, sisko);ten-year-old (child, pupil, sister);tízéves (gyerek, tanuló, nővér)
argentiinalainen (tanssija, näyttelijä, opas);Argentinian (dancer, actor, guide);argentin (táncos, színész, idegenvezető)
laaja-alainen (ilmiö, myrsky);extensive, widespread (phenomenon, storm);kiterjedt, széleskörű (jelenség, vihar)
arvovaltainen (tutkija, todistaja);authoritative, prestigious (researcher, witness);tekintélyes (kutató, tanú)
filosofinen (teoria, teologia, koulutus);philosophical (theory, theology, education);filozófiai (elmélet, teológia, oktatás)
luonnonmukainen (viljely, tuotanto, tuote);natural, organic (farming, production, product);természetes, organikus (gazdálkodás, termelés, termék)
monimuotoinen (yhteiskunta, rooli, tauti);multiform, diverse (society, role, disease);sokszínű, változatos (társadalom, szerep, betegség)
radioaktiivinen (aine, hajoaminen, säteily);radioactive (substance, decay, radiation);radioaktív (anyag, bomlás, sugárzás)
(yhden euron) hintainen (ateria, T-paita);(a meal, T-shirt) priced at (one euro);(egy eurós) árú (étkezés, póló)
kokenut (ammattilainen, lentäjä, toimittaja);experienced (professional, pilot, journalist);tapasztalt (szakember, pilóta, újságíró)
vaaraton (eläin, virus, lelu);harmless (animal, virus, toy);ártalmatlan (állat, vírus, játék)
samansuuntainen (katu, mielipide);parallel, concurring (street, opinion);párhuzamos, egybehangzó (utca, vélemény)
(20-) oppilainen (luokka);(a 20) student (class);(20-as) tanuló (osztály)
saamelainen (perinne, nimi, myytti);Sami (tradition, name, myth);számi (hagyomány, név, mítosz)
syksyinen (ilta, maisema, väri);autumnal (evening, landscape, color);őszi (este, táj, szín)
perinteikäs (menetelmä, tuote);traditional, time-honored (method, product);hagyományos, időtálló (módszer, termék)
syytön (epäilty, mies, uhri);innocent (suspect, man, victim);ártatlan (gyanúsított, férfi, áldozat)
hikinen (otsa, iho, sää);sweaty (forehead, skin, weather);izzadt (homlok, bőr, időjárás)
tuskallinen (tauti, kuolema, muisto);painful, agonizing (illness, death, memory);fájdalmas, gyötrő (betegség, halál, emlék)
rehevä (metsä, puu, kasvillisuus);lush (forest, tree, vegetation);dús (erdő, fa, növényzet)
maantieteellinen (tutkimus, sijainti);geographical (research, location);földrajzi (kutatás, helyszín)
varsinais-(Suomen maakunta);Province of Southwest Finland;Nyugat-Finnország tartománya
älytön (poika, idea, salaliitto);witless (boy), absurd (idea, conspiracy);értelmetlen (fiú, ötlet, összeesküvés)
epäoikeudenmukainen (kilpailu, syytös);unjust (competition, accusation);igazságtalan (verseny, vád)
kenialainen (juoksija, lehdistö, kaupunki);Kenyan (runner, press, city);kenyai (futó, sajtó, város)
esteettinen (kirurgia, arvo, tarkoitus);aesthetic (surgery, value, purpose);esztétikai (sebészet, érték, cél)
aatteellinen (yhdistys, vakaumus, julistus);ideological (association, belief, declaration);ideológiai (egyesület, meggyőződés, nyilatkozat)
haasteellinen (tehtävä, työ, tavoite);challenging (task, job, objective);kihívást jelentő (feladat, munka, célkitűzés)
keveä (taakka, tunnelma, tanssiaskel);light (load, atmosphere, dance step);könnyű (teher, hangulat, tánclépés)
olemassa oleva (palvelu, rakenne);existing (service, structure);létező (szolgáltatás, szerkezet)
räikeä (tuhlaus, loukkaus, epäkohta);flagrant (squander, violation, grievance);kirívó (pazarlás, sértés, sérelem)
sokea (henkilö, koira, usko);blind (person, dog, faith);vak (személy, kutya, hit)
mieletön (sota, määrä, väkivalta);mad, senseless (war, amount, violence);őrült, értelmetlen (háború, mennyiség, erőszak)
paljo (lukeminen);a great amount of (reading);rengeteg (olvasás)
(terveen) tuntuinen (tukka);(healthy) feeling (hair);(egészséges) tapintású (haj)
tämäntyyppinen (sääntely, riski, lannoite);this type of (regulation, risk, fertilizer);ilyen típusú (szabályozás, kockázat, műtrágya)
muovinen (pullo, kukkaruukku, koukku);plastic (bottle, plant pot, hook);műanyag (palack, virágcserép, kampó)
tukala (tilanne, alku);harsh, tricky (situation, beginning);nehéz, kellemetlen (helyzet, kezdet)
karmea (murha, tunne, ilma);horrible (murder, feeling, weather);borzalmas (gyilkosság, érzés, idő)
kollektiivinen (sopimus, tietoisuus);collective (agreement, consciousness);kollektív (megállapodás, tudatosság)
ympärivuotinen (myynti, pääsy, työ);year-round (sales, access, job);egész évben tartó (értékesítés, hozzáférés, munka)
